id,choice,answer,open_question,status,user_id,question_id,quiz_id,created_at,updated_at
339,1,NULL,NULL,1,82,5,3,2022-10-12 10:04:56,2022-10-12 10:04:56
340,NULL,karena kita diajarkan kasih dan sabar walaupun saya orgnya gk sabaran,NULL,1,82,6,3,2022-10-12 10:04:56,2022-10-12 10:04:56
341,1,NULL,NULL,1,103,17,2,2022-10-12 10:06:40,2022-10-12 10:06:40
342,1,NULL,NULL,1,103,18,2,2022-10-12 10:06:40,2022-10-12 10:06:40
343,0,NULL,NULL,1,103,19,2,2022-10-12 10:06:40,2022-10-12 10:06:40
344,0,NULL,NULL,1,103,20,2,2022-10-12 10:06:40,2022-10-12 10:06:40
345,1,NULL,NULL,1,103,21,2,2022-10-12 10:06:40,2022-10-12 10:06:40
346,1,NULL,NULL,1,103,31,2,2022-10-12 10:06:40,2022-10-12 10:06:40
348,1,NULL,NULL,1,103,3,2,2022-10-12 10:06:40,2022-10-12 10:06:40
350,NULL,KARNA DARI ITU KITA DIBENTUK DARI KASIH,NULL,1,103,4,2,2022-10-12 10:06:40,2022-10-12 10:06:40
351,1,NULL,setiap ada masalah baik masalah kecil maupun masalah besar kita bisa tetap profesional menyamping kan masalah dan memanfaatkan musuh apakah itu termasuk dalam murah hati?,1,82,7,4,2022-10-12 10:08:07,2022-10-12 10:08:07
352,NULL,mungkin karena saya juga mengalami hal yang sama,NULL,1,82,8,4,2022-10-12 10:08:07,2022-10-12 10:08:07
353,0,NULL,NULL,1,58,17,2,2022-10-12 10:09:12,2022-10-12 10:09:12
354,1,NULL,NULL,1,58,18,2,2022-10-12 10:09:12,2022-10-12 10:09:12
355,1,NULL,NULL,1,58,19,2,2022-10-12 10:09:12,2022-10-12 10:09:12
356,0,NULL,NULL,1,58,20,2,2022-10-12 10:09:12,2022-10-12 10:09:12
357,1,NULL,NULL,1,58,21,2,2022-10-12 10:09:12,2022-10-12 10:09:12
358,1,NULL,NULL,1,58,31,2,2022-10-12 10:09:12,2022-10-12 10:09:12
360,1,NULL,NULL,1,58,3,2,2022-10-12 10:09:12,2022-10-12 10:09:12
362,NULL,NULL,NULL,1,58,4,2,2022-10-12 10:09:12,2022-10-12 10:09:12
363,1,NULL,KAMU MENGASIHI SESAMA MANUSIA?,1,103,5,3,2022-10-12 10:09:37,2022-10-12 10:09:37
364,NULL,KARNA KASIH ITU INDAH,NULL,1,103,6,3,2022-10-12 10:09:37,2022-10-12 10:09:37
365,1,NULL,NULL,1,58,5,3,2022-10-12 10:10:13,2022-10-12 10:10:13
366,NULL,NULL,NULL,1,58,6,3,2022-10-12 10:10:13,2022-10-12 10:10:13
367,1,NULL,NULL,1,88,17,2,2022-10-12 10:12:09,2022-10-12 10:12:09
368,1,NULL,NULL,1,88,18,2,2022-10-12 10:12:09,2022-10-12 10:12:09
369,0,NULL,NULL,1,88,19,2,2022-10-12 10:12:09,2022-10-12 10:12:09
370,0,NULL,NULL,1,88,20,2,2022-10-12 10:12:09,2022-10-12 10:12:09
371,1,NULL,NULL,1,88,21,2,2022-10-12 10:12:09,2022-10-12 10:12:09
372,1,NULL,NULL,1,88,31,2,2022-10-12 10:12:09,2022-10-12 10:12:09
374,1,NULL,NULL,1,88,3,2,2022-10-12 10:12:09,2022-10-12 10:12:09
376,NULL,"karena Kita hanyalah sesama manusia yang berdosa, semua org pasti melakukan kesalahan.",NULL,1,88,4,2,2022-10-12 10:12:09,2022-10-12 10:12:09
377,1,NULL,Menolong tanpa mengharapkan imbalan,1,80,5,3,2022-10-12 10:18:29,2022-10-12 10:18:29
378,NULL,Karena sudah tertanam prinsip bahwa menolong haruslah dengan tulus,NULL,1,80,6,3,2022-10-12 10:18:29,2022-10-12 10:18:29
379,1,NULL,NULL,1,120,17,2,2022-10-12 10:22:12,2022-10-12 10:22:12
380,1,NULL,NULL,1,120,18,2,2022-10-12 10:22:12,2022-10-12 10:22:12
381,1,NULL,NULL,1,120,19,2,2022-10-12 10:22:12,2022-10-12 10:22:12
382,1,NULL,NULL,1,120,20,2,2022-10-12 10:22:12,2022-10-12 10:22:12
383,0,NULL,NULL,1,120,21,2,2022-10-12 10:22:12,2022-10-12 10:22:12
384,1,NULL,NULL,1,120,31,2,2022-10-12 10:22:12,2022-10-12 10:22:12
386,1,NULL,NULL,1,120,3,2,2022-10-12 10:22:12,2022-10-12 10:22:12
388,NULL,karena adanya kemauan dari diri sendiri dan mendapat bimbingan dari Tuhan,NULL,1,120,4,2,2022-10-12 10:22:12,2022-10-12 10:22:12
389,1,NULL,NULL,1,115,17,2,2022-10-12 10:32:06,2022-10-12 10:32:06
390,1,NULL,NULL,1,115,18,2,2022-10-12 10:32:06,2022-10-12 10:32:06
391,0,NULL,NULL,1,115,19,2,2022-10-12 10:32:06,2022-10-12 10:32:06
392,1,NULL,NULL,1,115,20,2,2022-10-12 10:32:06,2022-10-12 10:32:06
393,0,NULL,NULL,1,115,21,2,2022-10-12 10:32:06,2022-10-12 10:32:06
394,0,NULL,NULL,1,115,31,2,2022-10-12 10:32:06,2022-10-12 10:32:06
396,0,NULL,NULL,1,115,3,2,2022-10-12 10:32:06,2022-10-12 10:32:06
398,NULL,karena jika teman saya kesulitan saya harus membantu nya dengan sebisa saya walaupun terkadang bantuan saya tidak cukup besar,NULL,1,115,4,2,2022-10-12 10:32:06,2022-10-12 10:32:06
399,1,NULL,NULL,1,54,17,2,2022-10-12 10:35:04,2022-10-12 10:35:04
400,1,NULL,NULL,1,54,18,2,2022-10-12 10:35:04,2022-10-12 10:35:04
401,1,NULL,NULL,1,54,19,2,2022-10-12 10:35:04,2022-10-12 10:35:04
402,1,NULL,NULL,1,54,20,2,2022-10-12 10:35:04,2022-10-12 10:35:04
403,1,NULL,NULL,1,54,21,2,2022-10-12 10:35:04,2022-10-12 10:35:04
404,1,NULL,NULL,1,54,31,2,2022-10-12 10:35:04,2022-10-12 10:35:04
406,1,NULL,NULL,1,54,3,2,2022-10-12 10:35:04,2022-10-12 10:35:04
408,NULL,Karena saya berdoa memohon tuntunan Tuhan agar tetap sabar,NULL,1,54,4,2,2022-10-12 10:35:04,2022-10-12 10:35:04
409,1,NULL,NULL,1,71,17,2,2022-10-12 10:37:46,2022-10-12 10:37:46
410,1,NULL,NULL,1,71,18,2,2022-10-12 10:37:46,2022-10-12 10:37:46
411,0,NULL,NULL,1,71,19,2,2022-10-12 10:37:46,2022-10-12 10:37:46
412,1,NULL,NULL,1,71,20,2,2022-10-12 10:37:46,2022-10-12 10:37:46
413,1,NULL,NULL,1,71,21,2,2022-10-12 10:37:46,2022-10-12 10:37:46
414,1,NULL,NULL,1,71,31,2,2022-10-12 10:37:46,2022-10-12 10:37:46
416,1,NULL,NULL,1,71,3,2,2022-10-12 10:37:46,2022-10-12 10:37:46
418,NULL,karena ketekunan hati dan doa,NULL,1,71,4,2,2022-10-12 10:37:46,2022-10-12 10:37:46
419,1,NULL,bagaimana melatih kesabaran dalam bermurah hati,1,71,5,3,2022-10-12 10:41:14,2022-10-12 10:41:14
420,NULL,karena tekad yang kuat(?),NULL,1,71,6,3,2022-10-12 10:41:14,2022-10-12 10:41:14
421,1,NULL,NULL,1,75,17,2,2022-10-12 10:46:44,2022-10-12 10:46:44
422,1,NULL,NULL,1,75,18,2,2022-10-12 10:46:44,2022-10-12 10:46:44
423,0,NULL,NULL,1,75,19,2,2022-10-12 10:46:44,2022-10-12 10:46:44
424,0,NULL,NULL,1,75,20,2,2022-10-12 10:46:44,2022-10-12 10:46:44
425,1,NULL,NULL,1,75,21,2,2022-10-12 10:46:44,2022-10-12 10:46:44
426,1,NULL,NULL,1,75,31,2,2022-10-12 10:46:44,2022-10-12 10:46:44
428,1,NULL,NULL,1,75,3,2,2022-10-12 10:46:44,2022-10-12 10:46:44
430,NULL,karna selalu mencoba untuk bersabar,NULL,1,75,4,2,2022-10-12 10:46:44,2022-10-12 10:46:44
431,1,NULL,NULL,1,87,17,2,2022-10-12 10:50:52,2022-10-12 10:50:52
432,1,NULL,NULL,1,87,18,2,2022-10-12 10:50:52,2022-10-12 10:50:52
433,1,NULL,NULL,1,87,19,2,2022-10-12 10:50:52,2022-10-12 10:50:52
434,1,NULL,NULL,1,87,20,2,2022-10-12 10:50:52,2022-10-12 10:50:52
435,1,NULL,NULL,1,87,21,2,2022-10-12 10:50:52,2022-10-12 10:50:52
436,1,NULL,NULL,1,87,31,2,2022-10-12 10:50:52,2022-10-12 10:50:52
438,1,NULL,NULL,1,87,3,2,2022-10-12 10:50:52,2022-10-12 10:50:52
440,NULL,karena berusaha dan yakin juga atas banyuan dr yg kuasa,NULL,1,87,4,2,2022-10-12 10:50:52,2022-10-12 10:50:52
441,1,NULL,NULL,1,101,17,2,2022-10-12 10:53:03,2022-10-12 10:53:03
442,1,NULL,NULL,1,101,18,2,2022-10-12 10:53:03,2022-10-12 10:53:03
443,1,NULL,NULL,1,101,19,2,2022-10-12 10:53:03,2022-10-12 10:53:03
444,1,NULL,NULL,1,101,20,2,2022-10-12 10:53:03,2022-10-12 10:53:03
445,0,NULL,NULL,1,101,21,2,2022-10-12 10:53:03,2022-10-12 10:53:03
446,1,NULL,NULL,1,101,31,2,2022-10-12 10:53:03,2022-10-12 10:53:03
448,1,NULL,NULL,1,101,3,2,2022-10-12 10:53:03,2022-10-12 10:53:03
450,NULL,karena males berdebat kepada orang lain,NULL,1,101,4,2,2022-10-12 10:53:03,2022-10-12 10:53:03
451,1,NULL,NULL,1,70,17,2,2022-10-12 10:54:44,2022-10-12 10:54:44
452,0,NULL,NULL,1,70,18,2,2022-10-12 10:54:44,2022-10-12 10:54:44
453,1,NULL,NULL,1,70,19,2,2022-10-12 10:54:44,2022-10-12 10:54:44
454,1,NULL,NULL,1,70,20,2,2022-10-12 10:54:44,2022-10-12 10:54:44
455,1,NULL,NULL,1,70,21,2,2022-10-12 10:54:44,2022-10-12 10:54:44
456,1,NULL,NULL,1,70,31,2,2022-10-12 10:54:44,2022-10-12 10:54:44
458,1,NULL,NULL,1,70,3,2,2022-10-12 10:54:44,2022-10-12 10:54:44
460,NULL,"Karena keyakinan, percaya akan kuasa Tuhan yang akan selalu memberikan kasih dan suka cita di balik percobaan-percobaan yang di berikanNya",NULL,1,70,4,2,2022-10-12 10:54:44,2022-10-12 10:54:44
461,1,NULL,NULL,1,70,17,2,2022-10-12 10:54:46,2022-10-12 10:54:46
462,0,NULL,NULL,1,70,18,2,2022-10-12 10:54:46,2022-10-12 10:54:46
463,1,NULL,NULL,1,70,19,2,2022-10-12 10:54:46,2022-10-12 10:54:46
464,1,NULL,NULL,1,70,20,2,2022-10-12 10:54:46,2022-10-12 10:54:46
465,1,NULL,NULL,1,70,21,2,2022-10-12 10:54:46,2022-10-12 10:54:46
466,1,NULL,NULL,1,70,31,2,2022-10-12 10:54:46,2022-10-12 10:54:46
468,1,NULL,NULL,1,70,3,2,2022-10-12 10:54:46,2022-10-12 10:54:46
470,NULL,"Karena keyakinan, percaya akan kuasa Tuhan yang akan selalu memberikan kasih dan suka cita di balik percobaan-percobaan yang di berikanNya",NULL,1,70,4,2,2022-10-12 10:54:46,2022-10-12 10:54:46
471,1,NULL,NULL,1,70,17,2,2022-10-12 10:54:49,2022-10-12 10:54:49
472,0,NULL,NULL,1,70,18,2,2022-10-12 10:54:49,2022-10-12 10:54:49
473,1,NULL,NULL,1,70,19,2,2022-10-12 10:54:49,2022-10-12 10:54:49
474,1,NULL,NULL,1,70,20,2,2022-10-12 10:54:49,2022-10-12 10:54:49
475,1,NULL,NULL,1,70,21,2,2022-10-12 10:54:49,2022-10-12 10:54:49
476,1,NULL,NULL,1,70,31,2,2022-10-12 10:54:49,2022-10-12 10:54:49
478,1,NULL,NULL,1,70,3,2,2022-10-12 10:54:49,2022-10-12 10:54:49
480,NULL,"Karena keyakinan, percaya akan kuasa Tuhan yang akan selalu memberikan kasih dan suka cita di balik percobaan-percobaan yang di berikanNya",NULL,1,70,4,2,2022-10-12 10:54:49,2022-10-12 10:54:49
481,1,NULL,NULL,1,70,17,2,2022-10-12 10:54:57,2022-10-12 10:54:57
482,0,NULL,NULL,1,70,18,2,2022-10-12 10:54:57,2022-10-12 10:54:57
483,1,NULL,NULL,1,70,19,2,2022-10-12 10:54:57,2022-10-12 10:54:57
484,1,NULL,NULL,1,70,20,2,2022-10-12 10:54:57,2022-10-12 10:54:57
485,1,NULL,NULL,1,70,21,2,2022-10-12 10:54:57,2022-10-12 10:54:57
486,1,NULL,NULL,1,70,31,2,2022-10-12 10:54:57,2022-10-12 10:54:57
488,1,NULL,NULL,1,70,3,2,2022-10-12 10:54:57,2022-10-12 10:54:57
490,NULL,"Karena keyakinan, percaya akan kuasa Tuhan yang akan selalu memberikan kasih dan suka cita di balik percobaan-percobaan yang di berikanNya",NULL,1,70,4,2,2022-10-12 10:54:57,2022-10-12 10:54:57
491,1,NULL,NULL,1,76,17,2,2022-10-12 10:56:23,2022-10-12 10:56:23
492,0,NULL,NULL,1,76,18,2,2022-10-12 10:56:23,2022-10-12 10:56:23
493,1,NULL,NULL,1,76,19,2,2022-10-12 10:56:23,2022-10-12 10:56:23
494,0,NULL,NULL,1,76,20,2,2022-10-12 10:56:23,2022-10-12 10:56:23
495,0,NULL,NULL,1,76,21,2,2022-10-12 10:56:23,2022-10-12 10:56:23
496,0,NULL,NULL,1,76,31,2,2022-10-12 10:56:23,2022-10-12 10:56:23
498,1,NULL,NULL,1,76,3,2,2022-10-12 10:56:23,2022-10-12 10:56:23
500,NULL,karna api mengendalikan diri,NULL,1,76,4,2,2022-10-12 10:56:23,2022-10-12 10:56:23
501,0,NULL,NULL,1,84,17,2,2022-10-12 11:04:29,2022-10-12 11:04:29
502,1,NULL,NULL,1,84,18,2,2022-10-12 11:04:29,2022-10-12 11:04:29
503,1,NULL,NULL,1,84,19,2,2022-10-12 11:04:29,2022-10-12 11:04:29
504,1,NULL,NULL,1,84,20,2,2022-10-12 11:04:29,2022-10-12 11:04:29
505,1,NULL,NULL,1,84,21,2,2022-10-12 11:04:29,2022-10-12 11:04:29
506,0,NULL,NULL,1,84,31,2,2022-10-12 11:04:29,2022-10-12 11:04:29
508,1,NULL,NULL,1,84,3,2,2022-10-12 11:04:29,2022-10-12 11:04:29
510,NULL,dengan memegang 1 kata orang tua saya tetap rendah hati,NULL,1,84,4,2,2022-10-12 11:04:29,2022-10-12 11:04:29
511,1,NULL,NULL,1,62,17,2,2022-10-12 11:08:22,2022-10-12 11:08:22
512,0,NULL,NULL,1,62,18,2,2022-10-12 11:08:22,2022-10-12 11:08:22
513,0,NULL,NULL,1,62,19,2,2022-10-12 11:08:22,2022-10-12 11:08:22
514,0,NULL,NULL,1,62,20,2,2022-10-12 11:08:22,2022-10-12 11:08:22
515,0,NULL,NULL,1,62,21,2,2022-10-12 11:08:22,2022-10-12 11:08:22
516,0,NULL,NULL,1,62,31,2,2022-10-12 11:08:22,2022-10-12 11:08:22
518,0,NULL,NULL,1,62,3,2,2022-10-12 11:08:22,2022-10-12 11:08:22
520,NULL,karna tidak bertekad untuk melakukan apa yg di perintahkan dalam perintah tadi.,NULL,1,62,4,2,2022-10-12 11:08:22,2022-10-12 11:08:22
521,1,NULL,Bisakah kamu mengasihi sesama,1,66,5,3,2022-10-12 11:10:05,2022-10-12 11:10:05
522,NULL,NULL,NULL,1,66,6,3,2022-10-12 11:10:05,2022-10-12 11:10:05
523,0,NULL,apakah ANDA bisa mengontrol emosi ketika sedang menghadapi masalah?,1,88,5,3,2022-10-12 11:13:22,2022-10-12 11:13:22
524,NULL,"karena tanpa disadari, terkadang manusia bisa mengeluarkan emosi secara tiba-tiba apalagi sedang menghadapi masalah besar.",NULL,1,88,6,3,2022-10-12 11:13:22,2022-10-12 11:13:22
525,1,NULL,NULL,1,111,17,2,2022-10-12 11:15:43,2022-10-12 11:15:43
526,1,NULL,NULL,1,111,18,2,2022-10-12 11:15:43,2022-10-12 11:15:43
527,1,NULL,NULL,1,111,19,2,2022-10-12 11:15:43,2022-10-12 11:15:43
528,1,NULL,NULL,1,111,20,2,2022-10-12 11:15:43,2022-10-12 11:15:43
529,1,NULL,NULL,1,111,21,2,2022-10-12 11:15:43,2022-10-12 11:15:43
530,1,NULL,NULL,1,111,31,2,2022-10-12 11:15:43,2022-10-12 11:15:43
532,0,NULL,NULL,1,111,3,2,2022-10-12 11:15:43,2022-10-12 11:15:43
534,NULL,karena saya orang yang percaya diri,NULL,1,111,4,2,2022-10-12 11:15:43,2022-10-12 11:15:43
535,1,NULL,NULL,1,118,17,2,2022-10-12 11:20:24,2022-10-12 11:20:24
536,1,NULL,NULL,1,118,18,2,2022-10-12 11:20:24,2022-10-12 11:20:24
537,1,NULL,NULL,1,118,19,2,2022-10-12 11:20:24,2022-10-12 11:20:24
538,0,NULL,NULL,1,118,20,2,2022-10-12 11:20:24,2022-10-12 11:20:24
539,1,NULL,NULL,1,118,21,2,2022-10-12 11:20:24,2022-10-12 11:20:24
540,0,NULL,NULL,1,118,31,2,2022-10-12 11:20:24,2022-10-12 11:20:24
542,1,NULL,NULL,1,118,3,2,2022-10-12 11:20:24,2022-10-12 11:20:24
544,NULL,blm berhasil sih buat melatih diri sendiri menjadi yg lebih baik,NULL,1,118,4,2,2022-10-12 11:20:24,2022-10-12 11:20:24
545,1,NULL,NULL,1,69,17,2,2022-10-12 11:33:40,2022-10-12 11:33:40
546,1,NULL,NULL,1,69,18,2,2022-10-12 11:33:40,2022-10-12 11:33:40
547,1,NULL,NULL,1,69,19,2,2022-10-12 11:33:40,2022-10-12 11:33:40
548,1,NULL,NULL,1,69,20,2,2022-10-12 11:33:40,2022-10-12 11:33:40
549,0,NULL,NULL,1,69,21,2,2022-10-12 11:33:40,2022-10-12 11:33:40
550,1,NULL,NULL,1,69,31,2,2022-10-12 11:33:40,2022-10-12 11:33:40
552,NULL,NULL,NULL,1,69,3,2,2022-10-12 11:33:40,2022-10-12 11:33:40
554,NULL,NULL,NULL,1,69,4,2,2022-10-12 11:33:40,2022-10-12 11:33:40
555,1,NULL,apakah kamu sering mengampuni orang yang bersalah kepadamu?,1,101,5,3,2022-10-12 11:34:15,2022-10-12 11:34:15
556,NULL,karena Tuhan telah lebih dahulu mengampuni saya,NULL,1,101,6,3,2022-10-12 11:34:15,2022-10-12 11:34:15
557,1,NULL,tahan menghadapi setiap sikap orang lain,1,111,5,3,2022-10-12 11:36:53,2022-10-12 11:36:53
558,NULL,karena saya orang yang bersabar,NULL,1,111,6,3,2022-10-12 11:36:53,2022-10-12 11:36:53
559,1,NULL,tahan menghadapi setiap sikap orang lain,1,111,5,3,2022-10-12 11:36:53,2022-10-12 11:36:53
560,NULL,karena saya orang yang bersabar,NULL,1,111,6,3,2022-10-12 11:36:53,2022-10-12 11:36:53
561,1,NULL,tidak sombong,1,120,5,3,2022-10-12 11:37:25,2022-10-12 11:37:25
562,NULL,"karena menurut saya tidak ada hal yang perlu disombongkan, masih ada yang lebih hebat daripada kita",NULL,1,120,6,3,2022-10-12 11:37:25,2022-10-12 11:37:25
563,1,NULL,NULL,1,68,17,2,2022-10-12 11:38:25,2022-10-12 11:38:25
564,1,NULL,NULL,1,68,18,2,2022-10-12 11:38:25,2022-10-12 11:38:25
565,1,NULL,NULL,1,68,19,2,2022-10-12 11:38:25,2022-10-12 11:38:25
566,1,NULL,NULL,1,68,20,2,2022-10-12 11:38:25,2022-10-12 11:38:25
567,1,NULL,NULL,1,68,21,2,2022-10-12 11:38:25,2022-10-12 11:38:25
568,1,NULL,NULL,1,68,31,2,2022-10-12 11:38:25,2022-10-12 11:38:25
570,1,NULL,NULL,1,68,3,2,2022-10-12 11:38:25,2022-10-12 11:38:25
572,NULL,karena aku baik,NULL,1,68,4,2,2022-10-12 11:38:25,2022-10-12 11:38:25
573,1,NULL,NULL,1,90,17,2,2022-10-12 11:42:23,2022-10-12 11:42:23
574,1,NULL,NULL,1,90,18,2,2022-10-12 11:42:23,2022-10-12 11:42:23
575,1,NULL,NULL,1,90,19,2,2022-10-12 11:42:23,2022-10-12 11:42:23
576,1,NULL,NULL,1,90,20,2,2022-10-12 11:42:23,2022-10-12 11:42:23
577,1,NULL,NULL,1,90,21,2,2022-10-12 11:42:23,2022-10-12 11:42:23
578,1,NULL,NULL,1,90,31,2,2022-10-12 11:42:23,2022-10-12 11:42:23
580,1,NULL,NULL,1,90,3,2,2022-10-12 11:42:23,2022-10-12 11:42:23
582,NULL,Karna semua berkat pengasihan dari tuhan di setiap hidup saya,NULL,1,90,4,2,2022-10-12 11:42:23,2022-10-12 11:42:23
583,1,NULL,NULL,1,100,17,2,2022-10-12 11:44:24,2022-10-12 11:44:24
584,1,NULL,NULL,1,100,18,2,2022-10-12 11:44:24,2022-10-12 11:44:24
585,1,NULL,NULL,1,100,19,2,2022-10-12 11:44:24,2022-10-12 11:44:24
586,1,NULL,NULL,1,100,20,2,2022-10-12 11:44:24,2022-10-12 11:44:24
587,1,NULL,NULL,1,100,21,2,2022-10-12 11:44:24,2022-10-12 11:44:24
588,0,NULL,NULL,1,100,31,2,2022-10-12 11:44:24,2022-10-12 11:44:24
590,0,NULL,NULL,1,100,3,2,2022-10-12 11:44:24,2022-10-12 11:44:24
592,NULL,"karena sabar dalam menghadapi semua nya dengan Tuhan semua akan berhasil & selalu ada jalannya dari Tuhan pada saat saya benar-benar merasa buntuh / sesat, God Bless",NULL,1,100,4,2,2022-10-12 11:44:24,2022-10-12 11:44:24
593,1,NULL,NULL,1,57,17,2,2022-10-12 11:46:33,2022-10-12 11:46:33
594,0,NULL,NULL,1,57,18,2,2022-10-12 11:46:33,2022-10-12 11:46:33
595,1,NULL,NULL,1,57,19,2,2022-10-12 11:46:33,2022-10-12 11:46:33
596,1,NULL,NULL,1,57,20,2,2022-10-12 11:46:33,2022-10-12 11:46:33
597,1,NULL,NULL,1,57,21,2,2022-10-12 11:46:33,2022-10-12 11:46:33
598,1,NULL,NULL,1,57,31,2,2022-10-12 11:46:33,2022-10-12 11:46:33
600,NULL,NULL,NULL,1,57,3,2,2022-10-12 11:46:33,2022-10-12 11:46:33
602,NULL,karena dari pengalaman yang saya alami saya ingin merubah karakter saya agar tidak tergesa gesa dan juga sabar menghadapi cobaan🙏,NULL,1,57,4,2,2022-10-12 11:46:33,2022-10-12 11:46:33
603,1,NULL,Tidak iri,1,68,5,3,2022-10-12 11:46:42,2022-10-12 11:46:42
604,NULL,Karena aku sudah berkecukupan,NULL,1,68,6,3,2022-10-12 11:46:42,2022-10-12 11:46:42
605,1,NULL,Tidak iri,1,68,5,3,2022-10-12 11:46:42,2022-10-12 11:46:42
606,NULL,Karena aku sudah berkecukupan,NULL,1,68,6,3,2022-10-12 11:46:42,2022-10-12 11:46:42
607,1,NULL,NULL,1,85,17,2,2022-10-12 11:47:52,2022-10-12 11:47:52
608,0,NULL,NULL,1,85,18,2,2022-10-12 11:47:52,2022-10-12 11:47:52
609,1,NULL,NULL,1,85,19,2,2022-10-12 11:47:52,2022-10-12 11:47:52
610,1,NULL,NULL,1,85,20,2,2022-10-12 11:47:52,2022-10-12 11:47:52
611,1,NULL,NULL,1,85,21,2,2022-10-12 11:47:52,2022-10-12 11:47:52
612,1,NULL,NULL,1,85,31,2,2022-10-12 11:47:52,2022-10-12 11:47:52
614,1,NULL,NULL,1,85,3,2,2022-10-12 11:47:52,2022-10-12 11:47:52
616,NULL,usaha dan kasih Tuhan yg luar biasa,NULL,1,85,4,2,2022-10-12 11:47:52,2022-10-12 11:47:52
617,1,NULL,NULL,1,78,17,2,2022-10-12 11:50:26,2022-10-12 11:50:26
618,1,NULL,NULL,1,78,18,2,2022-10-12 11:50:26,2022-10-12 11:50:26
619,1,NULL,NULL,1,78,19,2,2022-10-12 11:50:26,2022-10-12 11:50:26
620,1,NULL,NULL,1,78,20,2,2022-10-12 11:50:26,2022-10-12 11:50:26
621,1,NULL,NULL,1,78,21,2,2022-10-12 11:50:26,2022-10-12 11:50:26
622,1,NULL,NULL,1,78,31,2,2022-10-12 11:50:26,2022-10-12 11:50:26
624,1,NULL,NULL,1,78,3,2,2022-10-12 11:50:26,2022-10-12 11:50:26
626,NULL,karena tidak menyerah,NULL,1,78,4,2,2022-10-12 11:50:26,2022-10-12 11:50:26
627,0,NULL,gimana cara nya hidup bersyukur ?,1,118,5,3,2022-10-12 11:51:39,2022-10-12 11:51:39
628,NULL,"ntah lah,sulit rasanya buat bersyukur dan menerima diri sendiri",NULL,1,118,6,3,2022-10-12 11:51:39,2022-10-12 11:51:39
629,0,NULL,gimana cara nya hidup bersyukur ?,1,118,5,3,2022-10-12 11:51:41,2022-10-12 11:51:41
630,NULL,"ntah lah,sulit rasanya buat bersyukur dan menerima diri sendiri",NULL,1,118,6,3,2022-10-12 11:51:41,2022-10-12 11:51:41
631,1,NULL,Apa kah bisa MURAH HATI hilang?,1,59,5,3,2022-10-12 11:54:05,2022-10-12 11:54:05
632,NULL,Karena dilatih dan dilakukan,NULL,1,59,6,3,2022-10-12 11:54:05,2022-10-12 11:54:05
633,1,NULL,NULL,1,78,5,3,2022-10-12 11:54:29,2022-10-12 11:54:29
634,NULL,NULL,NULL,1,78,6,3,2022-10-12 11:54:29,2022-10-12 11:54:29
635,1,NULL,jika orang tua kamu memberikan pekerjaan kepadamu apakah kamu bisa mengerjakan nya tanpa rasa mengeluh,1,57,5,3,2022-10-12 11:57:15,2022-10-12 11:57:15
636,NULL,karena kita melatih untuk menikmati pekerjakaan yang kuta kerjakan,NULL,1,57,6,3,2022-10-12 11:57:15,2022-10-12 11:57:15
637,0,NULL,NULL,1,99,17,2,2022-10-12 12:04:58,2022-10-12 12:04:58
638,1,NULL,NULL,1,99,18,2,2022-10-12 12:04:58,2022-10-12 12:04:58
639,0,NULL,NULL,1,99,19,2,2022-10-12 12:04:58,2022-10-12 12:04:58
640,0,NULL,NULL,1,99,20,2,2022-10-12 12:04:58,2022-10-12 12:04:58
641,0,NULL,NULL,1,99,21,2,2022-10-12 12:04:58,2022-10-12 12:04:58
642,1,NULL,NULL,1,99,31,2,2022-10-12 12:04:58,2022-10-12 12:04:58
644,1,NULL,NULL,1,99,3,2,2022-10-12 12:04:58,2022-10-12 12:04:58
646,NULL,karena sudah terbiasa melakukannya,NULL,1,99,4,2,2022-10-12 12:04:58,2022-10-12 12:04:58
647,0,NULL,Jika ada org yg menyuruh anda buat mengerjakan sesatu apakah anda bersedia mengerjakan nya tanpa mengeluh,1,96,5,3,2022-10-12 12:05:50,2022-10-12 12:05:50
648,NULL,kadang sulit kadang gak. tergantung,NULL,1,96,6,3,2022-10-12 12:05:50,2022-10-12 12:05:50
649,1,NULL,apakah kamu sudah melakukan tugas mu sebagai manusia,1,99,5,3,2022-10-12 12:08:38,2022-10-12 12:08:38
650,NULL,karena berusaha utk membangun kasih dalam diri,NULL,1,99,6,3,2022-10-12 12:08:38,2022-10-12 12:08:38
651,1,NULL,NULL,1,61,17,2,2022-10-12 12:12:24,2022-10-12 12:12:24
652,1,NULL,NULL,1,61,18,2,2022-10-12 12:12:24,2022-10-12 12:12:24
653,1,NULL,NULL,1,61,19,2,2022-10-12 12:12:24,2022-10-12 12:12:24
654,1,NULL,NULL,1,61,20,2,2022-10-12 12:12:24,2022-10-12 12:12:24
655,0,NULL,NULL,1,61,21,2,2022-10-12 12:12:24,2022-10-12 12:12:24
656,0,NULL,NULL,1,61,31,2,2022-10-12 12:12:24,2022-10-12 12:12:24
658,1,NULL,NULL,1,61,3,2,2022-10-12 12:12:24,2022-10-12 12:12:24
660,NULL,karena kasih yang dari Tuhan,NULL,1,61,4,2,2022-10-12 12:12:24,2022-10-12 12:12:24
661,1,NULL,saling memaafkan,1,76,5,3,2022-10-12 12:12:31,2022-10-12 12:12:31
